LON,LAT,EDO,CLAVE,ESTACION,sep-24
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",38.40
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",64.00
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",64.00
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",75.41
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",9.00
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",17.50
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",30.70
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",5.01
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",24.80
-100.271667,25.682222,NL,MTRNL,"Monterrey, N.L.",53.80
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",51.00
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",12.00
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",52.00
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",128.50
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",76.24
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",192.20
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",96.94
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",575.70
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",43.17
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",94.55
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",67.11
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",347.74
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",539.61
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",74.50
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",124.72
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",167.12
-95.869722,17.024722,OAX,HUYOX,"Huayapam, Oax.",488.60
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",14.40
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",57.53
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",777.50
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",26.00
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",418.51
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",93.62
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",161.51
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",79.12
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",207.43
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",104.04
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",82.00
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",75.90
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",67.10
-96.55,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",98.50
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",47.60
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",724.50
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",182.39
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",26.00
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",608.66
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",103.70
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",610.20
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",161.00
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",51.93
-97.680278,17.267222,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",239.00
-96.544722,15.739167,OAX,TNMOX,"Tonameca, Oax.",59.66
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",146.80
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",231.50
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",804.80
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",773.74
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",151.67
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",185.00
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",241.24
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",26.93
-98.285,19.016667,PUE,ACAPB,"Acatepec, Pue.",15.00
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",10.45
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",123.30
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",47.00
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",76.12
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",64.00
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",68.90
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",285.70
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",277.70
-97.881111,20.385833,PUE,AVCPB,"Avila Camacho, Pue.",356.50
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",543.41
-98.108611,18.9125,PUE,BDDPB,"Manuel Avila Camacho, Pue.",36.21
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serdán, Pue.",39.50
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",140.00
-97.360833,18.316389,PUE,CHCPB,"Chilac, Pue.",6.00
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",176.05
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",187.00
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",52.30
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",72.01
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",71.31
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",288.50
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",672.51
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",177.50
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",309.39
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",132.00
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",338.71
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",145.22
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",24.94
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",110.00
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",37.85
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",165.42
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",627.72
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",311.10
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",377.10
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",17.03
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",163.40
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",191.00
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",69.71
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",368.50
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",120.80
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",174.50
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",132.05
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",85.53
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",203.23
-98.433889,19.287222,PUE,SMTPB,"San Martín Texmelucan, Pue.",149.41
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",624.62
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",151.90
-97.486389,19.952778,PUE,STLPB,"Sontalalco CFE, Pue.",563.82
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",259.20
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",36.50
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",44.21
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",259.80
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",82.52
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",382.20
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",51.40
-97.359722,19.815278,PUE,TEZPB,"Teziutlán, Pue.",145.02
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",172.60
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",660.40
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",28.81
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",474.73
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",320.01
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",82.50
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",756.30
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",125.60
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",399.31
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",68.00
-100.412222,20.504167,QRO,BATQT,"El Batán, Qro.",29.01
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",20.90
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",52.60
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",39.50
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",31.31
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",82.80
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",77.10
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",55.00
-100.366667,20.566667,QRO,OBSQT,"Observatorio de Querétaro, Qro.",70.80
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",27.77
-100,20.3625,QRO,SJSQT,"San José, Qro.",97.00
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo.",99.32
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo. SEMAR*",159.00
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo.",85.60
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo. SMN*",45.88
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",265.40
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",160.80
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo. SMN*",100.40
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",111.10
-86.807222,21.185556,QROO,PTOJUAREZmar,"Puerto Juárez, Q. Roo. SEMAR*",58.42
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",146.00
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",287.06
-107.388333,25.101389,SIN,ALMSI,"Adolfo López Mateos, Sin.",247.06
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",140.02
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",188.05
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",225.57
-108.333333,26.733333,SIN,CHOSI,"Choix Pueblo, Sin.",105.91
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",105.91
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",379.86
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",98.52
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",274.82
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",137.72
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",159.22
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",180.02
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Diaz Ordáz, Sin.",154.01
-107.911111,25.856667,SIN,GDOSI,"Gustavo Díaz Ordaz, Sin.",154.01
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",274.82
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",73.10
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",153.01
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",31.11
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",101.74
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",141.01
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",258.86
-108.712222,26.437222,SIN,JODSI,"El Sabino, Sin.",152.03
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",152.01
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",110.04
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",139.00
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",139.00
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",69.75
-108.583333,26.5,SIN,MHGSI,"Miguel Hidalgo, Sin.",148.93
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",94.01
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",151.62
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",143.41
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",160.50
-107.755833,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",180.10
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",191.00
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",172.75
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",191.08
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",144.50
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",219.02
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",137.52
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",128.02
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",80.22
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",80.22
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",237.34
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",55.60
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",265.80
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",141.01
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",234.57
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",23.21
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",19.70
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",15.60
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",3.00
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",57.40
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",13.43
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",75.80
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",58.91
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",45.52
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",105.40
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",12.52
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",28.21
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",16.81
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",16.50
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",4.00
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",3.00
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",30.41
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",158.40
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",96.70
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",144.40
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",0.03
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",57.50
-108.937778,27.021667,SON,ALMSO,"Alamos, Son.",112.10
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",32.51
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",63.53
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",97.03
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",89.68
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",36.50
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",133.01
-111.921944,28.815,SON,BAHIAKINO,"Bahía de Kino, Son. SMN*",14.00
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",59.00
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",93.31
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",90.40
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",126.02
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",74.74
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",36.03
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",272.41
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",127.01
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",80.50
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",62.02
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",36.50
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",29.72
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",153.02
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",82.31
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",114.31
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",49.71
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",64.80
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",131.31
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",13.51
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",79.03
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",144.31
-113.304722,31.68,SON,PINACATE,"El Pinacate, Son. SMN*",4.20
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",104.92
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0.01
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",84.82
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",12.72
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",62.03
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",127.14
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",83.74
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",156.52
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",98.52
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",72.04
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",298.60
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",132.90
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",162.60
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",137.40
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",134.30
-93,17.975,TAB,GONTB,"González, Tab.",126.10
-93.066667,17.966667,TAB,GONZALEZ,"González, Tab. SGT*",119.80
-92.167222,18.100556,TAB,JONUTAHM,"Jonuta hidrométrica, Tab. SGT*",83.40
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",290.60
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",234.10
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",114.60
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",185.90
-93.622778,18.175,TAB,POBLADOC11,"Poblado C11, Tab. SGT*",114.30
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",125.80
-92.976944,17.980278,TAB,POSTA,"La Posta, Tab. SGT*",116.30
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",418.90
-92.829722,18.235278,TAB,RIOGONZALEZ,"Río González, Tab. SGT*",361.90
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",126.40
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",220.30
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",454.80
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",424.30
-92.333889,17.840556,TAB,TEPETITAN,"Tepetitán, Tab. SGT*",271.10
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",34.60
-99.145556,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",166.50
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",134.61
-99.123056,24.080556,TAMPS,BR1TP,"El Barretal Uno, Tamps.",2.30
-99.215,24.1025,TAMPS,BRRTP,"El Barretal, Tamps.",12.60
-98.5975,26.238056,TAMPS,CDOTP,"S-J-2-18 Ciudad Díaz Ordaz, Tamps.",7.60
-98.8,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",12.71
-99.148611,26.430556,TAMPS,CMRTP,"Mier, Tamps.",17.80
-97.817778,25.966389,TAMPS,CONTP,"Control, Tamps.",50.51
-98.935833,23.939167,TAMPS,CORTP,"Corona, Tamps.",6.60
-99.166667,23.716667,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",74.00
-99.1875,23.730278,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",74.61
-99.078611,23.384444,TAMPS,ENNTP,"La Encantada, Tamps.",57.50
-98.691667,22.605,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",101.00
-98.159167,24.841944,TAMPS,FDOTP,"San Fernando, Tamps.",57.90
-99.154722,23.046667,TAMPS,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",278.20
-97.953333,23.166389,TAMPS,LAETP,"La Esperanza, Tamps.",31.20
-99.233611,26.408889,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",32.70
-99.120556,22.852778,TAMPS,LSRTP,"La Servilleta, Tamps.",100.01
-99.551944,24.567778,TAMPS,MAGTP,"Magueyes, Tamps.",35.61
-97.522778,25.833333,TAMPS,MATTP,"Matamoros, Tamps.",14.01
-98.586389,25.1175,TAMPS,MENTP,"Mendez, Tamps.",30.10
-99.040833,26.374167,TAMPS,MGATP,"S-J-1-2 Miguel Alemán, Tamps.",43.21
-98.705556,22.795833,TAMPS,MGSTP,"Magiscatzín Dos, Tamps.",97.11
-99.434444,24.2525,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",85.20
-98.925556,26.204722,TAMPS,MRGTP,"Marte Rodolfo Gómez, Tamps.",32.70
-98.903611,24.043889,TAMPS,PADTP,"Padilla, Tamps.",9.25
-97.8,25.8,TAMPS,PANTP,"Pueblo Anáhuac, Tamps.",55.92
-98.745833,23.726667,TAMPS,PDMTP,"Paso de Molina, Tamps.",21.51
-99.019167,24.208056,TAMPS,PILTP,"Pilón, Tamps.",41.70
-99.555833,24.2475,TAMPS,PJMTP,"Pedro José Méndez, Tamps.",176.01
-99.583333,24.183333,TAMPS,PVLTP,"Puerto de Valles, Tamps.",59.50
-99.026111,22.843056,TAMPS,RFRTP,"Río Frío, Tamps.",62.51
-98,25.966667,TAMPS,RIBTP,"Río Bravo, Tamps.",7.60
-97.991944,23.259444,TAMPS,RSPTP,"República Española, Tamps.",31.90
-98.285833,26.079722,TAMPS,RYATP,"S-J-3-42 Reynosa, Tamps.",0.01
-98.883333,26.166667,TAMPS,RYNTP,"S-J-2-9 Reynosa, Tamps.",0.01
-98.869722,22.783889,TAMPS,SACADEAGUA,"Saca de Agua, Tamps. SGT*",149.00
-99.093056,23.031389,TAMPS,SBNTP,"Sabinas, Tamps.",94.51
-98.869444,22.784444,TAMPS,SDATP,"Saca de Agua, Tamps.",171.01
-98.7875,23.085556,TAMPS,SGBTP,"San Gabriel, Tamps.",24.50
-98.208889,23.762222,TAMPS,SLMTP,"Observatorio de Soto la Marina, Tamps.",60.90
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",56.00
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",58.30
-97.876111,22.238333,TAMPS,TMPTP,"Tampico, Tamps.",115.80
-98.421944,22.413611,TAMPS,TMSTP,"Tamesí, Tamps.",64.00
-97.804167,25.906111,TAMPS,VCATP,"Villa Cárdenas, Tamps.",73.82
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",12.60
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",42.51
-99.551111,24.566667,TAMPS,VSMTP,"Victoria San Marcos, Tamps.",53.60
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",130.00
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",178.80
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",53.30
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",71.00
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",205.60
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",120.00
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",178.40
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",103.50
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",280.01
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",150.92
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",116.01
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",146.14
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",145.18
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",122.42
-97.236944,19.885833,VER,ARRVC,"Arroyo Colorado, Ver. PC",326.06
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",119.00
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",148.44
-94.253889,17.954444,VER,CB2VC,"Planta de bombeo 2 de La Cangrejera, Ver.",324.00
